<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.06.27	03:00:00	0.88110	0.88115	0.88089	0.88114	500	0	8
2018.06.27	03:20:00	0.88114	0.88124	0.88098	0.88120	344	0	6
2018.06.27	03:40:00	0.88120	0.88129	0.88099	0.88104	492	0	8
2018.06.27	04:00:00	0.88104	0.88127	0.88087	0.88125	571	0	8
2018.06.27	04:20:00	0.88125	0.88138	0.88101	0.88103	623	0	7
2018.06.27	04:40:00	0.88105	0.88143	0.88096	0.88123	765	0	8
2018.06.27	05:00:00	0.88123	0.88140	0.88119	0.88121	525	0	7
2018.06.27	05:20:00	0.88121	0.88133	0.88097	0.88113	455	0	7
2018.06.27	05:40:00	0.88113	0.88130	0.88112	0.88127	343	0	7
2018.06.27	06:00:00	0.88128	0.88161	0.88115	0.88136	782	0	6
2018.06.27	06:20:00	0.88136	0.88149	0.88124	0.88133	511	0	6
2018.06.27	06:40:00	0.88133	0.88138	0.88124	0.88129	401	0	8
2018.06.27	07:00:00	0.88129	0.88149	0.88124	0.88143	339	0	8
2018.06.27	07:20:00	0.88143	0.88146	0.88129	0.88135	300	0	8
2018.06.27	07:40:00	0.88135	0.88143	0.88123	0.88140	358	0	8
2018.06.27	08:00:00	0.88140	0.88145	0.88085	0.88110	975	0	8
2018.06.27	08:20:00	0.88110	0.88122	0.88090	0.88110	601	0	7
2018.06.27	08:40:00	0.88111	0.88159	0.88111	0.88148	714	0	7
2018.06.27	09:00:00	0.88148	0.88198	0.88143	0.88190	1080	0	7
2018.06.27	09:20:00	0.88189	0.88190	0.88123	0.88151	1082	0	6
2018.06.27	09:40:00	0.88152	0.88185	0.88139	0.88152	1142	0	4
2018.06.27	10:00:00	0.88153	0.88205	0.88115	0.88189	1640	0	4
2018.06.27	10:20:00	0.88189	0.88257	0.88182	0.88189	1364	0	5
2018.06.27	10:40:00	0.88189	0.88253	0.88165	0.88231	1738	0	5
2018.06.27	11:00:00	0.88227	0.88271	0.88190	0.88236	1811	0	6
2018.06.27	11:20:00	0.88236	0.88252	0.88123	0.88167	2230	0	7
2018.06.27	11:40:00	0.88167	0.88173	0.88081	0.88116	1425	0	7
2018.06.27	12:00:00	0.88116	0.88146	0.88089	0.88101	1521	0	7
2018.06.27	12:20:00	0.88101	0.88121	0.88055	0.88111	1475	0	4
2018.06.27	12:40:00	0.88111	0.88148	0.88072	0.88080	1091	0	7
2018.06.27	13:00:00	0.88080	0.88108	0.88060	0.88087	1418	0	7
2018.06.27	13:20:00	0.88087	0.88091	0.88034	0.88036	1080	0	6
2018.06.27	13:40:00	0.88036	0.88097	0.88036	0.88080	972	0	8
2018.06.27	14:00:00	0.88080	0.88156	0.88065	0.88138	1426	0	4
2018.06.27	14:20:00	0.88138	0.88165	0.88078	0.88134	1629	0	7
2018.06.27	14:40:00	0.88134	0.88229	0.88132	0.88158	2711	0	6
2018.06.27	15:00:00	0.88157	0.88236	0.88155	0.88160	1945	0	5
2018.06.27	15:20:00	0.88160	0.88207	0.88137	0.88138	2100	0	7
2018.06.27	15:40:00	0.88138	0.88201	0.88136	0.88160	1895	0	7
2018.06.27	16:00:00	0.88161	0.88218	0.88158	0.88172	1659	0	7
2018.06.27	16:20:00	0.88173	0.88234	0.88147	0.88172	2019	0	4
2018.06.27	16:40:00	0.88172	0.88232	0.88163	0.88219	1648	0	4
2018.06.27	17:00:00	0.88218	0.88232	0.88162	0.88231	1547	0	5
2018.06.27	17:20:00	0.88228	0.88232	0.88173	0.88206	1226	0	6
2018.06.27	17:40:00	0.88207	0.88276	0.88167	0.88183	1954	0	4
2018.06.27	18:00:00	0.88185	0.88204	0.88146	0.88167	2246	0	5
2018.06.27	18:20:00	0.88168	0.88221	0.88145	0.88216	1885	0	5
2018.06.27	18:40:00	0.88216	0.88241	0.88162	0.88189	1240	0	5
2018.06.27	19:00:00	0.88189	0.88221	0.88106	0.88109	1289	0	6
2018.06.27	19:20:00	0.88109	0.88150	0.88098	0.88121	1265	0	5
2018.06.27	19:40:00	0.88121	0.88156	0.88104	0.88139	1128	0	7
2018.06.27	20:00:00	0.88139	0.88170	0.88125	0.88159	1121	0	8
2018.06.27	20:20:00	0.88158	0.88164	0.88111	0.88125	903	0	8
2018.06.27	20:40:00	0.88125	0.88138	0.88040	0.88042	1069	0	5
2018.06.27	21:00:00	0.88042	0.88049	0.87979	0.87984	775	0	7
2018.06.27	21:20:00	0.87984	0.88032	0.87969	0.87973	677	0	7
2018.06.27	21:40:00	0.87973	0.88035	0.87966	0.88029	801	0	6
2018.06.27	22:00:00	0.88028	0.88071	0.88005	0.88025	1445	0	6
2018.06.27	22:20:00	0.88025	0.88071	0.88013	0.88041	1315	0	4
2018.06.27	22:40:00	0.88045	0.88136	0.88044	0.88099	869	0	6
2018.06.27	23:00:00	0.88098	0.88107	0.88066	0.88105	477	0	5
2018.06.27	23:20:00	0.88105	0.88132	0.88094	0.88095	416	0	5
2018.06.27	23:40:00	0.88098	0.88114	0.88052	0.88052	533	0	6
2018.06.28	00:00:00	0.88053	0.88141	0.88044	0.88091	551	0	10
2018.06.28	00:20:00	0.88091	0.88151	0.88067	0.88117	3117	0	16
2018.06.28	00:40:00	0.88117	0.88128	0.88084	0.88103	3753	0	19
2018.06.28	01:00:00	0.88103	0.88117	0.88084	0.88094	1336	0	16
2018.06.28	01:20:00	0.88094	0.88123	0.88088	0.88115	207	0	9
2018.06.28	01:40:00	0.88115	0.88122	0.88100	0.88100	205	0	11
2018.06.28	02:00:00	0.88100	0.88114	0.88091	0.88104	341	0	8
2018.06.28	02:20:00	0.88104	0.88127	0.88101	0.88120	270	0	11
2018.06.28	02:40:00	0.88120	0.88132	0.88102	0.88127	315	0	10
2018.06.28	03:00:00	0.88127	0.88159	0.88117	0.88159	947	0	7
2018.06.28	03:20:00	0.88159	0.88171	0.88148	0.88156	598	0	9
2018.06.28	03:40:00	0.88155	0.88194	0.88150	0.88191	524	0	8
2018.06.28	04:00:00	0.88190	0.88197	0.88166	0.88174	721	0	9
2018.06.28	04:20:00	0.88174	0.88207	0.88167	0.88202	672	0	8
2018.06.28	04:40:00	0.88202	0.88208	0.88186	0.88193	728	0	9
2018.06.28	05:00:00	0.88194	0.88211	0.88190	0.88203	671	0	7
2018.06.28	05:20:00	0.88203	0.88203	0.88167	0.88198	604	0	7
2018.06.28	05:40:00	0.88198	0.88215	0.88190	0.88198	413	0	7
2018.06.28	06:00:00	0.88198	0.88209	0.88191	0.88191	394	0	7
2018.06.28	06:20:00	0.88191	0.88210	0.88189	0.88201	345	0	7
2018.06.28	06:40:00	0.88201	0.88210	0.88187	0.88207	370	0	7
2018.06.28	07:00:00	0.88206	0.88214	0.88199	0.88203	313	0	7
2018.06.28	07:20:00	0.88203	0.88214	0.88197	0.88209	236	0	7
2018.06.28	07:40:00	0.88209	0.88217	0.88193	0.88193	189	0	6
2018.06.28	08:00:00	0.88193	0.88199	0.88187	0.88194	352	0	6
2018.06.28	08:20:00	0.88194	0.88377	0.88189	0.88350	1107	0	4
2018.06.28	08:40:00	0.88349	0.88361	0.88265	0.88286	1160	0	5
2018.06.28	09:00:00	0.88288	0.88306	0.88251	0.88264	937	0	4
2018.06.28	09:20:00	0.88264	0.88281	0.88187	0.88201	1292	0	4
2018.06.28	09:40:00	0.88201	0.88243	0.88170	0.88239	1519	0	6
2018.06.28	10:00:00	0.88235	0.88250	0.88196	0.88215	2118	0	6
2018.06.28	10:20:00	0.88215	0.88330	0.88206	0.88303	1889	0	4
2018.06.28	10:40:00	0.88302	0.88345	0.88285	0.88345	1689	0	6
2018.06.28	11:00:00	0.88349	0.88368	0.88301	0.88331	1783	0	4
2018.06.28	11:20:00	0.88331	0.88341	0.88246	0.88255	1904	0	7
2018.06.28	11:40:00	0.88257	0.88332	0.88257	0.88289	1342	0	4
2018.06.28	12:00:00	0.88287	0.88343	0.88263	0.88329	1391	0	6
2018.06.28	12:20:00	0.88329	0.88334	0.88258	0.88259	1340	0	6
2018.06.28	12:40:00	0.88255	0.88341	0.88252	0.88331	1634	0	4
2018.06.28	13:00:00	0.88331	0.88447	0.88320	0.88433	1492	0	4
2018.06.28	13:20:00	0.88431	0.88547	0.88403	0.88542	1686	0	4
2018.06.28	13:40:00	0.88542	0.88543	0.88444	0.88492	1532	0	5
2018.06.28	14:00:00	0.88493	0.88513	0.88446	0.88510	1450	0	4
2018.06.28	14:20:00	0.88510	0.88567	0.88482	0.88493	1265	0	4
2018.06.28	14:40:00	0.88492	0.88552	0.88485	0.88511	1205	0	6
2018.06.28	15:00:00	0.88514	0.88610	0.88498	0.88522	1802	0	5
2018.06.28	15:20:00	0.88522	0.88664	0.88519	0.88659	1996	0	4
2018.06.28	15:40:00	0.88659	0.88702	0.88556	0.88577	2082	0	5
2018.06.28	16:00:00	0.88578	0.88600	0.88500	0.88552	2410	0	5
2018.06.28	16:20:00	0.88553	0.88556	0.88450	0.88517	2307	0	5
2018.06.28	16:40:00	0.88517	0.88521	0.88396	0.88409	2295	0	4
2018.06.28	17:00:00	0.88409	0.88468	0.88387	0.88435	2825	0	4
2018.06.28	17:20:00	0.88434	0.88471	0.88406	0.88426	2131	0	4
2018.06.28	17:40:00	0.88427	0.88484	0.88406	0.88416	2696	0	4
2018.06.28	18:00:00	0.88416	0.88494	0.88394	0.88475	1891	0	4
2018.06.28	18:20:00	0.88475	0.88499	0.88396	0.88400	1704	0	5
2018.06.28	18:40:00	0.88400	0.88444	0.88378	0.88444	1318	0	4
2018.06.28	19:00:00	0.88447	0.88458	0.88408	0.88451	1243	0	6
2018.06.28	19:20:00	0.88451	0.88489	0.88438	0.88459	848	0	7
2018.06.28	19:40:00	0.88459	0.88476	0.88447	0.88449	741	0	7
2018.06.28	20:00:00	0.88450	0.88455	0.88423	0.88451	734	0	5
2018.06.28	20:20:00	0.88451	0.88482	0.88435	0.88464	864	0	5
2018.06.28	20:40:00	0.88464	0.88508	0.88449	0.88482	784	0	6
2018.06.28	21:00:00	0.88482	0.88494	0.88434	0.88447	1037	0	5
2018.06.28	21:20:00	0.88447	0.88457	0.88416	0.88427	833	0	6
2018.06.28	21:40:00	0.88427	0.88436	0.88373	0.88425	811	0	5
