<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.08.30	18:40:00	1.61871	1.61922	1.61660	1.61667	2584	0	13
2019.08.30	19:00:00	1.61667	1.61843	1.61648	1.61804	1474	0	16
2019.08.30	19:20:00	1.61804	1.61881	1.61762	1.61841	1529	0	14
2019.08.30	19:40:00	1.61838	1.61842	1.61733	1.61806	1564	0	17
2019.08.30	20:00:00	1.61806	1.61891	1.61782	1.61807	1555	0	14
2019.08.30	20:20:00	1.61807	1.61834	1.61609	1.61736	2653	0	10
2019.08.30	20:40:00	1.61736	1.61924	1.61667	1.61834	2303	0	13
2019.08.30	21:00:00	1.61832	1.61852	1.61768	1.61825	1618	0	18
2019.08.30	21:20:00	1.61825	1.61931	1.61768	1.61910	1457	0	16
2019.08.30	21:40:00	1.61910	1.61953	1.61857	1.61898	2389	0	15
2019.08.30	22:00:00	1.61898	1.61952	1.61867	1.61933	1952	0	14
2019.08.30	22:20:00	1.61933	1.61940	1.61840	1.61910	1832	0	20
2019.08.30	22:40:00	1.61910	1.62009	1.61894	1.61993	2209	0	12
2019.08.30	23:00:00	1.61990	1.62008	1.61942	1.61945	650	0	22
2019.08.30	23:20:00	1.61945	1.61974	1.61832	1.61832	350	0	27
2019.08.30	23:40:00	1.61832	1.61944	1.61774	1.61817	501	0	32
2019.09.02	00:00:00	1.61804	1.61834	1.61682	1.61759	79	0	146
2019.09.02	00:20:00	1.61682	1.61858	1.61682	1.61765	333	0	85
2019.09.02	00:40:00	1.61765	1.61790	1.61704	1.61780	140	0	134
2019.09.02	01:00:00	1.61781	1.61978	1.61779	1.61936	506	0	30
2019.09.02	01:20:00	1.61936	1.62016	1.61934	1.61984	639	0	26
2019.09.02	01:40:00	1.61984	1.61987	1.61909	1.61935	562	0	24
2019.09.02	02:00:00	1.61935	1.61969	1.61923	1.61935	545	0	26
2019.09.02	02:20:00	1.61935	1.61977	1.61904	1.61912	1522	0	24
2019.09.02	02:40:00	1.61912	1.61930	1.61900	1.61916	1135	0	27
2019.09.02	03:00:00	1.61916	1.61939	1.61870	1.61881	897	0	22
2019.09.02	03:20:00	1.61881	1.61892	1.61831	1.61842	678	0	20
2019.09.02	03:40:00	1.61840	1.61861	1.61743	1.61806	1302	0	22
2019.09.02	04:00:00	1.61807	1.61861	1.61794	1.61823	962	0	23
2019.09.02	04:20:00	1.61822	1.61904	1.61795	1.61886	1086	0	19
2019.09.02	04:40:00	1.61886	1.61914	1.61834	1.61900	1088	0	22
2019.09.02	05:00:00	1.61900	1.61902	1.61759	1.61847	949	0	21
2019.09.02	05:20:00	1.61847	1.61852	1.61813	1.61825	781	0	16
2019.09.02	05:40:00	1.61825	1.61872	1.61807	1.61859	640	0	21
2019.09.02	06:00:00	1.61859	1.61885	1.61853	1.61864	227	0	22
2019.09.02	06:20:00	1.61864	1.61886	1.61838	1.61874	573	0	21
2019.09.02	06:40:00	1.61874	1.61927	1.61860	1.61926	487	0	21
2019.09.02	07:00:00	1.61926	1.61938	1.61896	1.61911	363	0	24
2019.09.02	07:20:00	1.61911	1.61936	1.61908	1.61920	363	0	19
2019.09.02	07:40:00	1.61920	1.61941	1.61911	1.61913	320	0	21
2019.09.02	08:00:00	1.61912	1.61912	1.61874	1.61889	517	0	23
2019.09.02	08:20:00	1.61887	1.61935	1.61857	1.61934	400	0	24
2019.09.02	08:40:00	1.61934	1.61970	1.61930	1.61970	327	0	22
2019.09.02	09:00:00	1.61970	1.62101	1.61966	1.62052	618	0	19
2019.09.02	09:20:00	1.62052	1.62072	1.61947	1.61995	837	0	17
2019.09.02	09:40:00	1.61995	1.62037	1.61949	1.61949	1068	0	20
2019.09.02	10:00:00	1.61949	1.61978	1.61875	1.61946	1487	0	13
2019.09.02	10:20:00	1.61946	1.61972	1.61791	1.61840	1877	0	18
2019.09.02	10:40:00	1.61840	1.61859	1.61600	1.61630	2477	0	19
2019.09.02	11:00:00	1.61626	1.61629	1.61294	1.61388	2761	0	10
2019.09.02	11:20:00	1.61389	1.61450	1.61183	1.61341	2409	0	10
2019.09.02	11:40:00	1.61341	1.61377	1.61037	1.61138	2319	0	10
2019.09.02	12:00:00	1.61144	1.61266	1.61033	1.61169	2721	0	12
2019.09.02	12:20:00	1.61166	1.61182	1.61062	1.61125	2511	0	10
2019.09.02	12:40:00	1.61124	1.61163	1.61082	1.61124	2191	0	19
2019.09.02	13:00:00	1.61124	1.61131	1.60949	1.61076	2100	0	18
2019.09.02	13:20:00	1.61073	1.61075	1.60958	1.61024	1959	0	22
2019.09.02	13:40:00	1.61024	1.61049	1.60860	1.60981	1493	0	11
2019.09.02	14:00:00	1.60981	1.61299	1.60951	1.61087	2252	0	12
2019.09.02	14:20:00	1.61088	1.61344	1.61078	1.61241	2072	0	10
2019.09.02	14:40:00	1.61242	1.61277	1.61001	1.61032	1406	0	18
2019.09.02	15:00:00	1.61029	1.61105	1.60935	1.61098	2869	0	10
2019.09.02	15:20:00	1.61096	1.61341	1.61078	1.61266	2008	0	16
2019.09.02	15:40:00	1.61266	1.61267	1.61071	1.61088	1194	0	15
