<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.02.07	20:20:00	1.29830	1.29836	1.29743	1.29825	1063	0	11
2019.02.07	20:40:00	1.29825	1.29847	1.29782	1.29790	1001	0	13
2019.02.07	21:00:00	1.29790	1.29834	1.29746	1.29794	1628	0	8
2019.02.07	21:20:00	1.29794	1.29818	1.29751	1.29766	1501	0	9
2019.02.07	21:40:00	1.29765	1.29819	1.29744	1.29769	1014	0	6
2019.02.07	22:00:00	1.29768	1.29819	1.29739	1.29746	900	0	11
2019.02.07	22:20:00	1.29746	1.29809	1.29743	1.29783	723	0	12
2019.02.07	22:40:00	1.29783	1.29839	1.29759	1.29780	1031	0	6
2019.02.07	23:00:00	1.29781	1.29808	1.29772	1.29799	450	0	14
2019.02.07	23:20:00	1.29799	1.29815	1.29788	1.29801	331	0	15
2019.02.07	23:40:00	1.29801	1.29829	1.29706	1.29706	416	0	16
2019.02.08	00:00:00	1.29683	1.29850	1.29654	1.29816	373	0	54
2019.02.08	00:20:00	1.29816	1.29872	1.29708	1.29804	1181	0	60
2019.02.08	00:40:00	1.29805	1.29851	1.29776	1.29794	816	0	48
2019.02.08	01:00:00	1.29798	1.29824	1.29766	1.29805	393	0	17
2019.02.08	01:20:00	1.29805	1.29810	1.29786	1.29788	133	0	19
2019.02.08	01:40:00	1.29788	1.29811	1.29787	1.29792	374	0	18
2019.02.08	02:00:00	1.29793	1.29822	1.29774	1.29802	807	0	15
2019.02.08	02:20:00	1.29803	1.29815	1.29772	1.29777	846	0	14
2019.02.08	02:40:00	1.29777	1.29850	1.29771	1.29845	653	0	13
2019.02.08	03:00:00	1.29847	1.29873	1.29794	1.29800	725	0	14
2019.02.08	03:20:00	1.29800	1.29811	1.29750	1.29751	562	0	13
2019.02.08	03:40:00	1.29751	1.29768	1.29742	1.29748	452	0	16
2019.02.08	04:00:00	1.29750	1.29758	1.29705	1.29714	696	0	16
2019.02.08	04:20:00	1.29714	1.29736	1.29705	1.29730	397	0	15
