<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.03	22:40:00	0.98797	0.98825	0.98757	0.98777	746	0	8
2019.01.03	23:00:00	0.98778	0.98793	0.98687	0.98688	416	0	8
2019.01.03	23:20:00	0.98688	0.98698	0.98618	0.98678	285	0	7
2019.01.03	23:40:00	0.98678	0.98711	0.98643	0.98654	360	0	9
2019.01.04	00:00:00	0.98654	0.98686	0.98621	0.98636	86	0	15
2019.01.04	00:20:00	0.98636	0.98662	0.98636	0.98659	87	0	24
2019.01.04	00:40:00	0.98659	0.98698	0.98658	0.98670	126	0	23
2019.01.04	01:00:00	0.98670	0.98726	0.98659	0.98726	280	0	12
2019.01.04	01:20:00	0.98726	0.98727	0.98712	0.98717	131	0	12
2019.01.04	01:40:00	0.98717	0.98738	0.98717	0.98726	151	0	11
2019.01.04	02:00:00	0.98726	0.98735	0.98687	0.98701	499	0	8
2019.01.04	02:20:00	0.98701	0.98724	0.98682	0.98684	240	0	9
2019.01.04	02:40:00	0.98684	0.98686	0.98607	0.98609	401	0	9
2019.01.04	03:00:00	0.98609	0.98616	0.98557	0.98570	463	0	7
2019.01.04	03:20:00	0.98570	0.98591	0.98536	0.98590	446	0	10
2019.01.04	03:40:00	0.98590	0.98655	0.98576	0.98620	385	0	7
2019.01.04	04:00:00	0.98619	0.98642	0.98617	0.98619	198	0	10
2019.01.04	04:20:00	0.98618	0.98673	0.98613	0.98646	403	0	10
2019.01.04	04:40:00	0.98646	0.98666	0.98640	0.98662	279	0	8
2019.01.04	05:00:00	0.98662	0.98739	0.98660	0.98725	365	0	10
2019.01.04	05:20:00	0.98726	0.98742	0.98709	0.98709	370	0	10
2019.01.04	05:40:00	0.98709	0.98717	0.98690	0.98699	299	0	6
2019.01.04	06:00:00	0.98698	0.98742	0.98697	0.98740	279	0	9
2019.01.04	06:20:00	0.98740	0.98794	0.98729	0.98766	250	0	9
2019.01.04	06:40:00	0.98766	0.98771	0.98747	0.98756	178	0	10
2019.01.04	07:00:00	0.98756	0.98768	0.98746	0.98752	151	0	9
2019.01.04	07:20:00	0.98752	0.98754	0.98714	0.98717	217	0	10
2019.01.04	07:40:00	0.98717	0.98721	0.98708	0.98714	247	0	11
2019.01.04	08:00:00	0.98714	0.98730	0.98687	0.98687	642	0	7
2019.01.04	08:20:00	0.98687	0.98724	0.98682	0.98704	454	0	10
2019.01.04	08:40:00	0.98704	0.98729	0.98665	0.98667	316	0	11
2019.01.04	09:00:00	0.98667	0.98680	0.98622	0.98634	507	0	10
2019.01.04	09:20:00	0.98634	0.98668	0.98620	0.98647	715	0	7
2019.01.04	09:40:00	0.98646	0.98696	0.98645	0.98656	533	0	9
2019.01.04	10:00:00	0.98656	0.98681	0.98581	0.98604	990	0	7
2019.01.04	10:20:00	0.98604	0.98673	0.98575	0.98583	634	0	8
2019.01.04	10:40:00	0.98583	0.98614	0.98559	0.98598	805	0	7
2019.01.04	11:00:00	0.98598	0.98605	0.98528	0.98545	784	0	8
2019.01.04	11:20:00	0.98545	0.98633	0.98526	0.98629	1223	0	8
2019.01.04	11:40:00	0.98630	0.98696	0.98610	0.98693	857	0	4
2019.01.04	12:00:00	0.98694	0.98781	0.98693	0.98769	1178	0	8
2019.01.04	12:20:00	0.98769	0.98813	0.98723	0.98810	908	0	7
2019.01.04	12:40:00	0.98811	0.98813	0.98755	0.98759	867	0	7
2019.01.04	13:00:00	0.98759	0.98767	0.98718	0.98720	913	0	4
2019.01.04	13:20:00	0.98720	0.98729	0.98681	0.98685	868	0	9
2019.01.04	13:40:00	0.98684	0.98712	0.98637	0.98712	592	0	7
2019.01.04	14:00:00	0.98713	0.98749	0.98690	0.98722	755	0	6
2019.01.04	14:20:00	0.98722	0.98726	0.98627	0.98637	683	0	6
2019.01.04	14:40:00	0.98637	0.98712	0.98619	0.98697	688	0	7
2019.01.04	15:00:00	0.98696	0.98730	0.98685	0.98727	723	0	8
2019.01.04	15:20:00	0.98728	0.98985	0.98660	0.98905	2574	0	6
2019.01.04	15:40:00	0.98906	0.99008	0.98872	0.98913	2389	0	4
2019.01.04	16:00:00	0.98911	0.98997	0.98907	0.98926	2269	0	6
2019.01.04	16:20:00	0.98927	0.99010	0.98927	0.98975	2243	0	6
2019.01.04	16:40:00	0.98976	0.99060	0.98941	0.98993	2076	0	7
2019.01.04	17:00:00	0.98993	0.99046	0.98944	0.99038	1839	0	7
2019.01.04	17:20:00	0.99038	0.99076	0.98640	0.98711	4052	0	4
2019.01.04	17:40:00	0.98710	0.98770	0.98567	0.98570	2830	0	5
2019.01.04	18:00:00	0.98570	0.98643	0.98525	0.98586	2457	0	6
2019.01.04	18:20:00	0.98586	0.98689	0.98569	0.98587	1887	0	7
2019.01.04	18:40:00	0.98587	0.98629	0.98554	0.98596	1684	0	8
2019.01.04	19:00:00	0.98596	0.98670	0.98561	0.98663	1533	0	8
2019.01.04	19:20:00	0.98663	0.98667	0.98568	0.98587	1082	0	7
2019.01.04	19:40:00	0.98587	0.98645	0.98564	0.98597	1362	0	6
2019.01.04	20:00:00	0.98597	0.98646	0.98595	0.98621	747	0	9
2019.01.04	20:20:00	0.98621	0.98651	0.98598	0.98601	501	0	9
2019.01.04	20:40:00	0.98601	0.98621	0.98548	0.98620	879	0	7
2019.01.04	21:00:00	0.98620	0.98651	0.98606	0.98642	1074	0	8
2019.01.04	21:20:00	0.98642	0.98644	0.98582	0.98598	670	0	5
2019.01.04	21:40:00	0.98598	0.98670	0.98586	0.98634	630	0	10
2019.01.04	22:00:00	0.98634	0.98658	0.98617	0.98642	505	0	5
2019.01.04	22:20:00	0.98642	0.98665	0.98642	0.98656	361	0	9
2019.01.04	22:40:00	0.98655	0.98690	0.98633	0.98633	354	0	10
2019.01.04	23:00:00	0.98633	0.98667	0.98630	0.98642	223	0	10
2019.01.04	23:20:00	0.98642	0.98656	0.98638	0.98640	136	0	5
2019.01.04	23:40:00	0.98640	0.98660	0.98608	0.98614	503	0	12
2019.01.07	00:00:00	0.98652	0.98670	0.98499	0.98519	104	0	87
2019.01.07	00:20:00	0.98519	0.98632	0.98518	0.98611	85	0	89
2019.01.07	00:40:00	0.98611	0.98693	0.98481	0.98587	466	0	114
2019.01.07	01:00:00	0.98613	0.98688	0.98566	0.98624	489	0	11
2019.01.07	01:20:00	0.98624	0.98677	0.98624	0.98662	735	0	7
2019.01.07	01:40:00	0.98663	0.98665	0.98566	0.98578	618	0	7
2019.01.07	02:00:00	0.98578	0.98582	0.98517	0.98560	421	0	6
2019.01.07	02:20:00	0.98561	0.98578	0.98545	0.98546	209	0	5
2019.01.07	02:40:00	0.98545	0.98545	0.98504	0.98512	178	0	9
2019.01.07	03:00:00	0.98512	0.98528	0.98507	0.98528	163	0	9
2019.01.07	03:20:00	0.98528	0.98537	0.98526	0.98534	61	0	9
2019.01.07	03:40:00	0.98533	0.98533	0.98424	0.98436	320	0	8
2019.01.07	04:00:00	0.98436	0.98458	0.98435	0.98446	227	0	9
2019.01.07	04:20:00	0.98446	0.98450	0.98414	0.98430	184	0	8
2019.01.07	04:40:00	0.98430	0.98439	0.98430	0.98439	107	0	8
2019.01.07	05:00:00	0.98439	0.98451	0.98416	0.98416	235	0	7
2019.01.07	05:20:00	0.98416	0.98427	0.98403	0.98411	268	0	10
2019.01.07	05:40:00	0.98411	0.98426	0.98391	0.98423	237	0	9
2019.01.07	06:00:00	0.98423	0.98430	0.98387	0.98423	401	0	8
2019.01.07	06:20:00	0.98425	0.98436	0.98423	0.98435	208	0	9
2019.01.07	06:40:00	0.98435	0.98465	0.98428	0.98456	265	0	10
2019.01.07	07:00:00	0.98456	0.98457	0.98432	0.98435	134	0	10
2019.01.07	07:20:00	0.98435	0.98436	0.98408	0.98410	138	0	10
2019.01.07	07:40:00	0.98410	0.98446	0.98406	0.98429	147	0	10
2019.01.07	08:00:00	0.98429	0.98463	0.98417	0.98420	294	0	9
2019.01.07	08:20:00	0.98420	0.98420	0.98380	0.98406	262	0	9
2019.01.07	08:40:00	0.98406	0.98441	0.98406	0.98435	225	0	9
2019.01.07	09:00:00	0.98435	0.98462	0.98390	0.98440	597	0	4
2019.01.07	09:20:00	0.98440	0.98512	0.98435	0.98487	674	0	4
2019.01.07	09:40:00	0.98487	0.98490	0.98382	0.98400	879	0	7
2019.01.07	10:00:00	0.98401	0.98401	0.98309	0.98327	1209	0	5
2019.01.07	10:20:00	0.98327	0.98330	0.98291	0.98299	602	0	7
2019.01.07	10:40:00	0.98298	0.98430	0.98297	0.98404	896	0	6
2019.01.07	11:00:00	0.98404	0.98413	0.98286	0.98287	1002	0	6
2019.01.07	11:20:00	0.98287	0.98298	0.98225	0.98230	929	0	6
2019.01.07	11:40:00	0.98230	0.98256	0.98213	0.98240	677	0	7
2019.01.07	12:00:00	0.98240	0.98294	0.98207	0.98240	860	0	7
2019.01.07	12:20:00	0.98240	0.98249	0.98191	0.98240	795	0	7
2019.01.07	12:40:00	0.98240	0.98282	0.98221	0.98273	709	0	6
2019.01.07	13:00:00	0.98273	0.98273	0.98244	0.98250	512	0	7
2019.01.07	13:20:00	0.98249	0.98250	0.98199	0.98202	619	0	8
2019.01.07	13:40:00	0.98202	0.98222	0.98161	0.98185	794	0	6
2019.01.07	14:00:00	0.98185	0.98207	0.98138	0.98146	574	0	7
2019.01.07	14:20:00	0.98146	0.98174	0.98112	0.98167	585	0	5
2019.01.07	14:40:00	0.98167	0.98173	0.98125	0.98157	933	0	6
2019.01.07	15:00:00	0.98156	0.98168	0.98075	0.98081	1281	0	6
2019.01.07	15:20:00	0.98082	0.98119	0.98033	0.98033	1163	0	4
2019.01.07	15:40:00	0.98033	0.98072	0.98012	0.98034	1042	0	6
2019.01.07	16:00:00	0.98034	0.98045	0.97963	0.97981	1730	0	4
2019.01.07	16:20:00	0.97980	0.98019	0.97961	0.97962	1501	0	6
2019.01.07	16:40:00	0.97962	0.97970	0.97906	0.97945	1848	0	4
2019.01.07	17:00:00	0.97909	0.98003	0.97897	0.97932	1870	0	7
2019.01.07	17:20:00	0.97932	0.98025	0.97873	0.97992	1744	0	6
2019.01.07	17:40:00	0.97992	0.98199	0.97969	0.98142	2368	0	4
2019.01.07	18:00:00	0.98142	0.98181	0.98038	0.98045	2142	0	6
2019.01.07	18:20:00	0.98046	0.98116	0.98045	0.98095	1573	0	7
2019.01.07	18:40:00	0.98094	0.98104	0.98019	0.98100	1216	0	4
2019.01.07	19:00:00	0.98100	0.98101	0.97985	0.98009	1051	0	6
2019.01.07	19:20:00	0.98009	0.98065	0.97975	0.98048	988	0	4
2019.01.07	19:40:00	0.98048	0.98095	0.98036	0.98059	975	0	4
2019.01.07	20:00:00	0.98060	0.98070	0.98000	0.98020	716	0	5
2019.01.07	20:20:00	0.98020	0.98029	0.97977	0.98016	410	0	9
2019.01.07	20:40:00	0.98016	0.98054	0.97985	0.98023	703	0	9
2019.01.07	21:00:00	0.98023	0.98033	0.97961	0.97985	679	0	6
2019.01.07	21:20:00	0.97985	0.97992	0.97950	0.97973	417	0	8
2019.01.07	21:40:00	0.97972	0.98006	0.97945	0.97945	386	0	8
2019.01.07	22:00:00	0.97942	0.97982	0.97939	0.97975	407	0	7
2019.01.07	22:20:00	0.97973	0.98012	0.97952	0.97955	347	0	6
2019.01.07	22:40:00	0.97955	0.97974	0.97951	0.97958	323	0	8
2019.01.07	23:00:00	0.97961	0.97980	0.97958	0.97973	135	0	9
2019.01.07	23:20:00	0.97973	0.97974	0.97942	0.97946	115	0	6
2019.01.07	23:40:00	0.97945	0.97967	0.97939	0.97953	189	0	8
2019.01.08	00:00:00	0.97953	0.97961	0.97953	0.97958	41	0	13
2019.01.08	00:20:00	0.97958	0.98008	0.97916	0.97927	594	0	17
2019.01.08	00:40:00	0.97927	0.97962	0.97916	0.97959	275	0	32
2019.01.08	01:00:00	0.97947	0.97951	0.97920	0.97920	178	0	12
2019.01.08	01:20:00	0.97920	0.97937	0.97892	0.97897	261	0	9
2019.01.08	01:40:00	0.97897	0.97934	0.97878	0.97924	580	0	7
