<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.09.05	18:40:00	12043.05	12056.45	12040.95	12051.57	1291	0	59
2018.09.05	19:00:00	12051.95	12071.95	12050.57	12071.95	1147	0	52
2018.09.05	19:20:00	12072.29	12082.95	12062.53	12077.53	1055	0	54
2018.09.05	19:40:00	12078.05	12078.45	12054.53	12056.45	901	0	54
2018.09.05	20:00:00	12057.05	12069.57	12055.53	12067.05	602	0	95
2018.09.05	20:20:00	12067.57	12075.57	12066.05	12069.05	544	0	95
2018.09.05	20:40:00	12068.57	12070.95	12061.95	12063.95	512	0	95
2018.09.05	21:00:00	12064.05	12067.05	12054.95	12065.05	481	0	95
2018.09.05	21:20:00	12065.29	12068.95	12059.95	12067.05	481	0	84
2018.09.05	21:40:00	12066.45	12068.57	12054.05	12061.05	562	0	95
2018.09.05	22:00:00	12060.57	12079.95	12060.33	12072.57	692	0	95
2018.09.05	22:20:00	12073.05	12075.29	12065.45	12067.05	572	0	82
2018.09.05	22:40:00	12066.95	12067.69	12049.45	12062.93	774	0	71
2018.09.06	09:00:00	12025.30	12028.80	12012.80	12022.77	436	0	50
2018.09.06	09:20:00	12023.09	12031.25	12013.73	12016.09	325	0	50
2018.09.06	09:40:00	12017.57	12028.05	12012.33	12013.80	257	0	50
2018.09.06	10:00:00	12014.30	12021.45	11990.69	12009.30	2009	0	50
2018.09.06	10:20:00	12009.80	12034.30	12002.30	12021.01	1766	0	71
2018.09.06	10:40:00	12021.49	12035.80	12017.81	12023.37	1401	0	59
2018.09.06	11:00:00	12023.80	12039.30	12018.30	12027.93	1240	0	52
2018.09.06	11:20:00	12029.17	12053.57	12027.30	12052.49	1514	0	54
2018.09.06	11:40:00	12052.49	12084.85	12052.49	12083.37	1608	0	62
2018.09.06	12:00:00	12083.61	12095.53	12072.30	12079.85	1330	0	59
2018.09.06	12:20:00	12079.80	12091.30	12067.80	12068.29	1045	0	69
2018.09.06	12:40:00	12068.81	12069.53	12048.93	12052.53	1234	0	50
2018.09.06	13:00:00	12052.30	12065.30	12050.30	12060.80	756	0	73
