<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.02.26	23:20:00	131.715	131.732	131.685	131.717	1172	0	10
2018.02.26	23:40:00	131.716	131.748	131.675	131.675	1945	0	11
2018.02.27	00:00:00	131.654	131.707	131.654	131.698	2530	0	24
2018.02.27	00:20:00	131.696	131.740	131.662	131.712	1635	0	13
2018.02.27	00:40:00	131.711	131.745	131.702	131.738	396	0	8
2018.02.27	01:00:00	131.739	131.780	131.719	131.748	1064	0	9
2018.02.27	01:20:00	131.747	131.815	131.734	131.815	1560	0	11
2018.02.27	01:40:00	131.816	131.865	131.798	131.857	1299	0	8
2018.02.27	02:00:00	131.857	131.903	131.743	131.762	2775	0	8
2018.02.27	02:20:00	131.762	131.827	131.757	131.827	2175	0	8
2018.02.27	02:40:00	131.827	131.842	131.702	131.750	3103	0	8
2018.02.27	03:00:00	131.751	131.785	131.718	131.751	1858	0	8
2018.02.27	03:20:00	131.752	131.848	131.746	131.837	1944	0	8
2018.02.27	03:40:00	131.839	132.017	131.832	132.016	3192	0	9
2018.02.27	04:00:00	132.016	132.071	131.982	131.986	2668	0	8
2018.02.27	04:20:00	131.984	131.992	131.932	131.939	1606	0	9
2018.02.27	04:40:00	131.939	131.963	131.922	131.937	1249	0	11
2018.02.27	05:00:00	131.937	131.951	131.688	131.762	2654	0	8
2018.02.27	05:20:00	131.762	131.802	131.731	131.790	2078	0	10
2018.02.27	05:40:00	131.790	131.862	131.779	131.826	2077	0	10
2018.02.27	06:00:00	131.827	131.842	131.787	131.807	1429	0	11
2018.02.27	06:20:00	131.807	131.827	131.772	131.797	1274	0	11
2018.02.27	06:40:00	131.796	131.820	131.787	131.791	1224	0	10
2018.02.27	07:00:00	131.792	131.811	131.743	131.761	1791	0	10
2018.02.27	07:20:00	131.760	131.794	131.726	131.763	1531	0	11
2018.02.27	07:40:00	131.763	131.783	131.704	131.727	1533	0	11
2018.02.27	08:00:00	131.726	131.758	131.693	131.702	2321	0	9
2018.02.27	08:20:00	131.701	131.757	131.665	131.730	2302	0	10
2018.02.27	08:40:00	131.731	131.732	131.661	131.713	1983	0	8
2018.02.27	09:00:00	131.713	131.767	131.668	131.748	2886	0	9
2018.02.27	09:20:00	131.748	131.852	131.711	131.820	2885	0	9
2018.02.27	09:40:00	131.819	132.081	131.816	132.062	4406	0	8
2018.02.27	10:00:00	132.063	132.182	131.970	132.017	4602	0	8
2018.02.27	10:20:00	132.019	132.068	131.982	132.016	3613	0	8
2018.02.27	10:40:00	132.014	132.101	131.971	132.037	3335	0	8
2018.02.27	11:00:00	132.038	132.095	132.002	132.020	2805	0	8
2018.02.27	11:20:00	132.019	132.060	131.892	131.923	2910	0	8
2018.02.27	11:40:00	131.923	132.013	131.922	131.984	2447	0	8
2018.02.27	12:00:00	131.984	132.052	131.883	131.890	2805	0	8
2018.02.27	12:20:00	131.888	131.929	131.873	131.905	2524	0	8
2018.02.27	12:40:00	131.905	132.007	131.882	131.921	2839	0	8
2018.02.27	13:00:00	131.922	131.979	131.745	131.777	3167	0	8
2018.02.27	13:20:00	131.776	131.823	131.766	131.795	2298	0	8
2018.02.27	13:40:00	131.795	131.799	131.683	131.740	2743	0	8
2018.02.27	14:00:00	131.740	131.797	131.718	131.775	2785	0	8
